2025-09-25 03:03:10 | logger_config        | INFO     | _setup_logging :100  | ================================================================================
2025-09-25 03:03:10 | logger_config        | INFO     | _setup_logging :101  | AMANUENSIS LOGGING SYSTEM INITIALIZED
2025-09-25 03:03:10 | logger_config        | INFO     | _setup_logging :102  | Main log file: logs\amanuensis_20250925_030310.log
2025-09-25 03:03:10 | logger_config        | INFO     | _setup_logging :103  | Error log file: logs\amanuensis_errors_20250925_030310.log
2025-09-25 03:03:10 | logger_config        | INFO     | _setup_logging :104  | Audio log file: logs\amanuensis_audio_20250925_030310.log
2025-09-25 03:03:10 | logger_config        | INFO     | _setup_logging :105  | ================================================================================
2025-09-25 03:03:12 | audio_manager        | INFO     | __init__       :22   | Initializing AudioManager
2025-09-25 03:03:12 | audio_manager        | INFO     | __init__       :56   | AudioManager initialized - Buffer: 180s, Sample Rate: 44100, Chunk Size: 1024
2025-09-25 03:03:12 | transcription_config | INFO     | get_device_config:118  | CUDA detected: NVIDIA GeForce RTX 5060 Ti (15.9GB VRAM) - Using GPU acceleration
2025-09-25 03:03:12 | health_monitor       | INFO     | __init__       :92   | Transcription Health Monitor initialized
2025-09-25 03:03:12 | health_monitor       | INFO     | start_monitoring:120  | Health monitoring started
2025-09-25 03:03:12 | enhanced_whisper     | INFO     | __init__       :217  | Enhanced Whisper Manager initialized: model=small, device=cuda
2025-09-25 03:03:12 | audio_manager        | DEBUG    | wrapper        :205  | CALL: get_audio_devices(1 args, 0 kwargs)
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:65   | Scanning for audio devices...
2025-09-25 03:03:12 | audio_manager        | INFO     | get_audio_devices:73   | Found 37 audio devices
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 0: 'Input' (raw: 'Microsoft Sound Mapper - Input') - In:2 Out:0
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:107  |   -> Added as INPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 1: 'Microphone (TONOR TC30 Audio De' (raw: 'Microphone (TONOR TC30 Audio De') - In:1 Out:0
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:107  |   -> Added as INPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 2: 'Microphone (Logi C615 HD WebCam' (raw: 'Microphone (Logi C615 HD WebCam') - In:1 Out:0
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:107  |   -> Added as INPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 3: 'Output' (raw: 'Microsoft Sound Mapper - Output') - In:0 Out:2
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:119  |   -> Added as OUTPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 4: 'Speakers (Logi Z407)' (raw: 'Speakers (Logi Z407)') - In:0 Out:2
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:119  |   -> Added as OUTPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 5: 'Realtek Digital Output (Realtek' (raw: 'Realtek Digital Output (Realtek') - In:0 Out:2
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:119  |   -> Added as OUTPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 6: 'Q27G4N (NVIDIA High Definition ' (raw: 'Q27G4N (NVIDIA High Definition ') - In:0 Out:2
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:119  |   -> Added as OUTPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 7: 'CR340HD (NVIDIA High Definition' (raw: 'CR340HD (NVIDIA High Definition') - In:0 Out:2
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:119  |   -> Added as OUTPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 8: 'LG ULTRAGEAR (NVIDIA High Defin' (raw: 'LG ULTRAGEAR (NVIDIA High Defin') - In:0 Out:2
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:119  |   -> Added as OUTPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 9: 'Primary Sound Capture Driver' (raw: 'Primary Sound Capture Driver') - In:2 Out:0
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:107  |   -> Added as INPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 10: 'Microphone (TONOR TC30 Audio Device)' (raw: 'Microphone (TONOR TC30 Audio Device)') - In:1 Out:0
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:107  |   -> Added as INPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 11: 'Microphone (Logi C615 HD WebCam)' (raw: 'Microphone (Logi C615 HD WebCam)') - In:1 Out:0
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:107  |   -> Added as INPUT device
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:83   | Device 12: 'Primary Sound Driver' (raw: 'Primary Sound Driver') - In:0 Out:2
2025-09-25 03:03:12 | audio_manager        | DEBUG    | get_audio_devices:119  |   -> Added as OUTPUT device
